,Cluster1,Cluster2,Distance,New Cluster Size
628,1026.0,1032.0,2.0,2.0
629,2391.0,2392.0,2.0,4.0
630,1827.0,1830.0,2.0,2.0
631,2306.0,2421.0,2.0207259421636903,8.0
632,1971.0,2412.0,2.1645288598642387,27.0
633,1495.0,2356.0,2.23606797749979,3.0
634,322.0,2369.0,2.23606797749979,3.0
635,1039.0,2374.0,2.23606797749979,3.0
636,1047.0,2372.0,2.23606797749979,3.0
637,1059.0,2379.0,2.23606797749979,3.0
638,1008.0,2387.0,2.23606797749979,3.0
639,1005.0,2390.0,2.23606797749979,3.0
640,2417.0,2420.0,2.238551118717442,9.0
641,1257.0,1952.0,2.309401076758503,3.0
642,1229.0,1935.0,2.309401076758503,3.0
643,1452.0,1985.0,2.309401076758503,3.0
644,802.0,1986.0,2.309401076758503,3.0
645,939.0,1996.0,2.309401076758503,3.0
646,1164.0,2086.0,2.309401076758503,3.0
647,1239.0,2143.0,2.309401076758503,3.0
648,597.0,2262.0,2.309401076758503,3.0
649,1433.0,2191.0,2.309401076758503,3.0
650,1917.0,2419.0,2.32379000772445,8.0
651,2351.0,2455.0,2.345207879911715,4.0
652,1022.0,2376.0,2.345207879911715,4.0
653,2386.0,2495.0,2.345207879911715,4.0
654,2359.0,2470.0,2.4083189157584592,5.0
655,758.0,2398.0,2.4083189157584592,5.0
656,775.0,1912.0,2.449489742783178,4.0
657,759.0,1984.0,2.449489742783178,4.0
658,2145.0,2458.0,2.449489742783178,4.0
659,2230.0,2383.0,2.449489742783178,6.0
660,1446.0,2140.0,2.449489742783178,4.0
661,2382.0,2484.0,2.4999999999999996,8.0
662,2373.0,2528.0,2.5592967784139455,10.0
663,2407.0,2441.0,2.6027598764309725,13.0
664,149.0,2422.0,2.6049403612586377,8.0
665,2214.0,2481.0,2.6457513110645903,8.0
666,2393.0,2395.0,2.6457513110645907,4.0
667,2418.0,2492.0,2.6770630673681683,6.0
668,1359.0,2531.0,2.6977356760397737,9.0
669,1160.0,2453.0,2.70801280154532,3.0
670,1132.0,2474.0,2.70801280154532,3.0
671,1498.0,2494.0,2.70801280154532,3.0
672,2225.0,2525.0,2.70801280154532,6.0
673,2336.0,2437.0,2.720294101747089,5.0
674,2015.0,2349.0,2.7386127875258306,4.0
675,2496.0,2520.0,2.7838821814150108,8.0
676,2014.0,2541.0,2.798809270624444,6.0
677,142.0,2431.0,2.8030595529069395,14.0
678,1929.0,2540.0,2.8081514000698546,7.0
679,2425.0,2501.0,2.8195744359743364,8.0
680,2040.0,2046.0,2.82842712474619,4.0
681,2275.0,2318.0,2.82842712474619,4.0
682,212.0,2414.0,2.846049894151541,5.0
683,2366.0,2368.0,2.863564212655271,5.0
684,2427.0,2436.0,2.8702082220799303,14.0
685,306.0,2389.0,2.8867513459481287,3.0
686,2334.0,2402.0,2.909753712372693,5.0
687,2468.0,2505.0,2.9664793948382653,5.0
688,2423.0,2507.0,2.9838892022395576,17.0
689,1.0,630.0,3.0,2.0
690,279.0,284.0,3.0,2.0
691,282.0,310.0,3.0,2.0
692,311.0,312.0,3.0,2.0
693,754.0,1421.0,3.0,2.0
694,805.0,1356.0,3.0,2.0
695,873.0,884.0,3.0,2.0
696,899.0,900.0,3.0,2.0
697,102.0,1860.0,3.0,2.0
